,Created-At,Text,Brand,Sentiment
613,2021-12-25 10:00:00,fast heart beat po ba isa ring side effect ng covidvaccine huhuh one hundred one to one hundred five beats per minute almost twenty hours na since nagpashot ako ng pfizer may konting sinat din punta na ba kong emergeny room,Pfizer,0
614,2021-12-30 09:00:00,sa wakas boostered na pfizer https://tco/nans8a7ws7,Pfizer,0
615,2021-12-30 20:19:00,i do not feel any side effects so far other than pain at the injection area covid19 vaccine pfizerbiontech,Pfizer,0
616,2021-12-30 15:47:00,fully vaccinated na yan heart pfizer https://tco/vknr30t8b8,Pfizer,1
617,2021-12-29 09:00:00,ok daw booster sa omicron kahit sinovac pa man yan na third shot or pfizer booster pa booster na sa nationa lvaccination day tomorrow resbakuna https://tco/s6te2s8tn7,Pfizer,1
618,2021-12-30 16:24:00,got my booster shot today bakit ang bigat ganito ba ako kasakit maginject o sadyang mabigat ka pfizer resbakuna,Pfizer,0
619,2021-12-29 11:39:00,"Just got my booster shot today. 
#IngatAngatBakunaLahat #BayanihanBakunahan
#Resbakuna #Moderna #VaccinesWork",Moderna,1
620,2021-12-29 19:41:00,"Not feeling well ??

#Boosted 
#moderna https://t.co/qaFxjy3aht",Moderna,0
621,2021-12-29 16:11:00,Booster shot done <3 ✅ #Moderna https://t.co/Kz0dj42tTN,Moderna,1
622,2021-12-29 04:20:00,"Nakapag pa vaccine din sa wakas. ????
#1stdosevaccinedone
#moderna https://t.co/iiDirjqHOA",Moderna,1
623,2021-12-30 15:01:00,"Give yourself a Boost!??

#Moderna huwag mo kami pahirapan please??
@murphyfernandez @ Alviera Porac - Ayala Land https://t.co/eFtQZdthrb",Moderna,0
624,2021-12-30 18:31:00,"Finally got my booster shot. Parang medyo mabigat. ??
#Moderna #ManilaCovid19Vaccine https://t.co/RswPAglnqM",Moderna,0
625,2021-12-30 03:18:00,"Took paracetamol just in case na talaban ng side effects ng bakuna.

#moderna https://t.co/wVXhbnmKa6",Moderna,0
626,2021-12-29 17:46:00,"Ang mga tao pag tanungin ng bakuna or booster pag #Moderna may certain level of kahambugan.

Because? 

#opinion",Moderna,0
627,2021-12-29 09:51:00,"Akala ko sanay na ako sa vaccine,
pero masakit din pala ang booster shot,parang pag iwan niya sayo sa ere ???? !! 

#Moderna",Moderna,0
628,2021-12-29 14:41:00,Done booster shot✌️ #Moderna https://t.co/A1DVtwxYe2,Moderna,1
629,2022-02-12 19:17:00,Done with my booster shot today. Thank you GMA ❤️ #Moderna https://t.co/X19FHkHCAm,Moderna,1
630,2022-02-14 03:58:00,"Got boosted☺️
#moderna https://t.co/XWlwL4Gyow",Moderna,0
631,2022-02-08 21:09:00,#IGotABooster #Moderna please no side effects need shower para fresh ?? https://t.co/7N1TThoc71,Moderna,0
632,2022-02-22 18:45:00,"Just got #Boosted with #ModernaVaccine previously vaccinated with #Pfizer. ????
#A3 #Vaxxed @ Dau Barangay Hall https://t.co/MPJeyUL9vM",Pfizer,1
633,2022-02-27 14:28:00,"moderna ba o gluta ang na inject.??

#Boosted #Moderna https://t.co/8RpojDeFqh",Moderna,0
634,2022-02-05 13:39:00,"Jeske parang binugbog ang katawan ko sobrang sakit,ang jnit ng pakiramdam ko,ung asawa ko grabe ang chill nya kagabi,hay dose 3 grabe ang epekto... #moderna",Moderna,0
635,2022-02-19 14:16:00,Booster po muna tayo. ???? #Moderna #Covaxin #vaccination #Booster https://t.co/EgwUOmmaAg,Moderna,0
636,2022-02-10 09:38:00,Nilagnat rin ba kayo nung nagpa-booster kayo? Huhuhu. Bigat ng pakiramdam ko. #Moderna,Moderna,0
637,2022-02-16 16:37:00,"ang bigat ng kaliwang braso kooooooooooo.
#Boosted
#Moderna",Moderna,0
638,2022-02-11 12:45:00,bat parang ngayon ako nilalagnat ughhhhh #Moderna pa! lakas ka e hahaha,Moderna,0
639,2022-02-10 12:37:00,"grabe ang sakit ng katawan ko
#moderna",Moderna,0
640,2022-02-20 10:15:00,"Boosted ??
#Moderna https://t.co/6QPUfh2g9O",Moderna,1
641,2022-02-21 08:46:00,Vaccines work! Plus palakas ng immune system. ?? #MODERNA #RESBAKUNA https://t.co/Civ5FkGl98,Moderna,1
642,2022-02-20 12:15:00,Nakapagpa-booster shot na rin ako. #moderna,Moderna,0
643,2022-02-06 14:58:00,"Mabigat nga sya sa braso pero mas mabigat padin Eye bags ko ????☺️
#Moderna
#boostershots https://t.co/nzMW6YKqJP",Moderna,0
644,2022-02-16 11:09:00,"Ang bigat na ng braso ko. ??
#Moderna",Moderna,0
645,2022-02-04 07:28:00,"Grabe na yung hilo ko! Napa'sl ako ng wala sa oras ????

#Moderna, iba ka!",Moderna,0
646,2022-02-24 21:43:00,11.11 Mawala na ang side effect ng #AstraZeneca booster shot.,Astrazeneca,0
647,2022-02-17 17:25:00,Ayun na injectionan na. #1stdose #AstraZeneca https://t.co/dkLi30qeyr,Astrazeneca,0
648,2022-02-03 17:23:00,"Today, January 8, 2022,

I received my MODERNA Covid 19 Vaccine Booster . ????

Keepsafe everyone ????????

Thank you Lord ??

#COVID19VaccinationPH 
#getvaccinatedtobeprotected 
#SalamatFrontliners
#Booster
#Moderna
#Astrazeneca https://t.co/uBpe9FBiG4",Astrazeneca,1
649,2022-02-07 20:37:00,I'm done with my booster shot. ?? Pa-booster na din kayo! ?? #astrazeneca #hindichoosysavaccine #antipolocovid19vaccine #boostershot @ XentroMall Antipolo https://t.co/zU0ypoKChy,Astrazeneca,0
650,2022-02-26 20:55:00,"Finally, got my #Astrazeneca #BoosterJab today. ?? https://t.co/FYlFzukZoY",Astrazeneca,1
651,2022-02-23 17:42:00,Ready na tayo lagnatin mamaya! #BoosterShot #AstraZeneca https://t.co/CuaWiWmNn6,Astrazeneca,0
652,2022-02-13 11:05:00,"Tayo na at magpa booster shot
#GetVaccinated #AstraZeneca",Astrazeneca,0
653,2022-02-27 08:18:00,"That Booster Jab yesterday makes me sick, at nagkarashes ako Today; Mukhang me love triangle ata ang 2 Sputnik at 1 Astra Vaxx... ??#BoosterJab #SputnikV #AstraZeneca",Astrazeneca,0
654,2022-02-08 09:46:00,"Aydanang booster sama ng pakiramdam koooooooo
Higa na lang yata ako dito

#AstraZeneca https://t.co/qnbOtZsn27",Astrazeneca,0
655,2022-02-20 17:50:00,Para akong binugbog ni #AstraZeneca https://t.co/nMo6ZWrE0x,Astrazeneca,0
656,2022-02-27 13:09:00,"Para akong nakipag boxing ng 3 rounds. Sakit sa katawan ??
#COVIDBooster #AstraZeneca",Astrazeneca,0
657,2022-02-14 09:22:00,"Shems ???? ramdam ko na ang sumpa ni zenki ☹️?? Sana bukas ok na ko huhu.. ????

#BoosterShot
#AstraZeneca",Astrazeneca,0
658,2022-01-23 11:05:00,"And just like that... Boosted ?? ??

#AstraZeneca
#boostershot 
#ᴠᴀᴄᴄɪɴᴇssᴀᴠᴇʟɪᴠᴇs 
#Vaccine @ MOA Acapulco Galleon Museum Project https://t.co/FATdHh05V1",Astrazeneca,0
659,2022-01-08 22:46:00,"Grabe yung Booster ko na Astra! Grabe yung lagnat ko kagabi shuta lakas ng tama 

#Booster #AstraZeneca",Astrazeneca,0
660,2022-01-10 18:35:00,Grabe naman chills nitong #AstraZeneca booster nato.. sinabayan pa ng malamig na panahon.. ????????,Astrazeneca,0
661,2022-01-16 20:31:00,"Sa braso man ang turok…bakit masakit buong katawan? 
#boostershot #astrazeneca",Astrazeneca,0
662,2022-01-24 16:25:00,"Saket ng #AstraZeneca 
#BoosterDose",Astrazeneca,0
663,2022-01-02 10:41:00,"bago matapos ang week 2, smile padin kahit nilalagnat at kumikirot and kalamnan???? #booster #astrazeneca https://t.co/JrHZKJcgtb",Astrazeneca,0
664,2022-01-09 22:32:00,"Normal ba 'to? Naninilaw 'yung tinurukan ng bakuna #Astrazeneca #COVID19 ?

WAIVER WAIVER PA KAYO AYAW NIYO LANG MABAWASAN PERA NIYO SA PAMPALIBING SA AMIN. PAG AKO NAGING CONSCIOUS ZOMBIE UUNAHIN KO YUNG MAYOR",Astrazeneca,0
665,2022-01-16 17:10:00,Na-booster na! #AstraZeneca gid hahaha https://t.co/AwvAJXYhkU,Astrazeneca,0
666,2022-01-06 18:38:00,WALA KA PANG 10 MINS AMBIGAT MO NA ?? #BoosterDose #AstraZeneca,Astrazeneca,0
667,2022-01-27 22:25:00,"Boosted by #moderna
#BakunaBayaniTayo
#Resbakuna @ Forum Robinsons https://t.co/hiHi76wIcq",Moderna,1
668,2022-01-30 19:45:00,Fever ?????? #Astrazeneca #BoosterShots,Astrazeneca,0
669,2022-01-07 10:55:00,"Let's keep that protection longer. Get boosted now! ??
#AstraZeneca
#ModernaBooster https://t.co/leQBICpIey",Astrazeneca,1
670,2022-01-05 07:22:00,Eto na ang lagnat ?? #AstraZeneca,Astrazeneca,0
671,2022-01-08 07:48:00,"Yung Ang sama Ng pakiramdam ko dahil  sa vaccine grabe Ang bigat sa braso ah

#AstraZeneca",Astrazeneca,0
672,2022-01-10 18:09:00,Gagi from 2nd dose to booster ng #AstraZeneca parang wala nang effect sa katawan ko ah. Nagdududa na ko kung kaya na ba talaga ng katawan ko o baka wala talagang tinuturok sakin?? Charot HAHAHAHAHA.,Astrazeneca,0
673,2022-01-26 12:13:00,tang ina sakit ng buong katawan ko ?? #AstraZeneca #booster,Astrazeneca,0
674,2022-01-19 08:15:00,Sakit kasu-kasuhan ko ha ?? booster pa nga from #Pfizer to #AstraZeneca ?? buti na lang Friday ako nagpaturok pahinga ngayong weekends ??,Pfizer,0
675,2022-01-04 18:53:00,"Magla-lunch lang sana ako eh, nakita kong may mga pumipila sa pantry, kaya nagpa-booster shot nalang ako. #AstraZeneca #BoosterDose https://t.co/72MuJLBVsZ",Astrazeneca,0
676,2022-01-30 14:44:00,"Ang sakit ng bewang ko, sexbomb, sexbomb, sexbomb
#Astrazeneca",Astrazeneca,0
677,2022-01-26 08:24:00,"Tamang seizures lang 
#Astrazeneca",Astrazeneca,0
678,2022-01-15 16:27:00,"grabe naman adverse effects ng booster shot! ????????????
#AstraZeneca 
#BoosterDose",Astrazeneca,0
679,2022-01-18 12:55:00,Buti nalang wala pang side effect tong #AstraZeneca HAHA,Astrazeneca,0
680,2022-01-28 23:06:00,#1st dose HAHAHA so far wala pang side effects HAHA #AstraZeneca,Astrazeneca,0
681,2022-01-01 10:04:00,"Just got BOOSTED ?? Let's fight COVID variants ??
Thank you Lord for the immunity ?? Pfizer x Astra Booster

#AstrazenecaBooster #BoosterShot #Resbakuna @ Megatrade Hall https://t.co/6wZdnqa0m9",Pfizer,1
682,2022-01-02 16:28:00,"Booster done! ??

#Astrazeneca 
#Resbakuna 
#booster @ Robinsons Galleria South https://t.co/iDtoPBAMHp",Astrazeneca,1
683,2022-01-12 18:08:00,"Boosted ??

#AstraZeneca https://t.co/MfQ4fFaOKa",Astrazeneca,1
684,2022-01-20 19:14:00,"Kangalay booster haha

#Astrazeneca",Astrazeneca,0
685,2022-01-08 12:12:00,Hindi ako nilagnat pero sinipon naman ako.?? #Booster #Astrazeneca,Astrazeneca,0
686,2022-01-30 15:01:00,ang sakit ng braso ko dahil sa booster ?? #Astrazeneca,Astrazeneca,0
687,2022-01-16 13:47:00,"Team Moderna! Booster now, high fever later. #Moderna #CovidVaccineBoosterDose #VaccineNation @ The Tent at Vista Global South https://t.co/W4DJPRYZWz",Moderna,0
688,2022-01-01 14:52:00,"Booster protected. ??
#Moderna @ Philippine Red Cross https://t.co/WPmhgZ9bHi",Moderna,1
689,2022-01-25 19:43:00,"I can't sleep coz my talampakan and palm felt so hot, and im sweating.

#boostershot #Moderna",Moderna,0
690,2022-01-18 16:55:00,Done with our booster ?? #Moderna @ SM Southmall https://t.co/cIs1XfC3gN,Moderna,1
691,2022-01-03 07:25:00,"Boosted! ?? #Moderna @ Luneta Quirino Grandstand, Manila https://t.co/VExoCTpYNo",Moderna,1
692,2022-01-21 18:09:00,"Done with our booster shot!
??

#Moderna @ Solaire Theater https://t.co/tY0MLtDMfe",Moderna,1
693,2022-01-24 20:32:00,"Sakit sa braso

#booster
#moderna",Moderna,0
694,2022-01-04 22:40:00,Parang may sariling buhay yung booster shot ko ng #moderna kumikibo-kibot mag isa ?? road to zombie.,Moderna,0
695,2022-01-10 16:09:00,"Wala naman ako lagnat, masakit lang ang brasong tinurukan at yung pakiramdam na umakyat ka ng bundok or nagswimming ka ng matagal kaya parang binugbog katawan mo...
#Booster
#Moderna
#VaccinesWork",Moderna,0
696,2022-01-09 12:37:00,"Grabe tong MODERNA BOOSTER, nakakapanghina. #Boosted #Moderna",Moderna,0
697,2022-01-25 12:03:00,Picture muna kahit nagsisimula na sumama ang pakiramdam  #booster #moderna @ Ayala Triangle Gardens https://t.co/4254Bxo7Fu,Moderna,0
698,2022-01-07 22:06:00,"Booster done!! Mejo feel ko na pangangalay now ??

#GetBoosted 
#Moderna 
#MarcosDuwag https://t.co/fSRf9PESwc",Moderna,0
699,2022-01-05 11:10:00,"Will always be thankful… ??❤?? 

Got my Moderna booster and Bhei’s second dose. ??

#MVPGroupWeGotYourVac #ePLDT #PLDTGroup #Moderna #ThankYou @ Pldt Santa Ana https://t.co/Zlo4u3au3S",Moderna,1
700,2022-01-19 21:18:00,Dont forget to get your Booster! ?? #Moderna https://t.co/5Bf8QcAacE,Moderna,0
701,2022-01-11 19:11:00,"Covid Vaccine Booster shot, done! ???????? Thank you, Solaire Resort Foundation!! Lets all be safe and protect each other ????♥️#vaccinated #Moderna @ Solaire Resort https://t.co/IUErCxq4lW",Moderna,1
702,2022-01-12 22:04:00,"Booster today, sakit katawan the next day. #Moderna ??????",Moderna,0
703,2022-01-21 09:54:00,hays! ang sakit ng braso kooo!?? #booster #moderna,Moderna,0
704,2022-01-30 21:21:00,Manhid na ba ako? Wala akong naramdaman. O wala pa? ???? #moderna #booster ?? https://t.co/fkBMOgElsp,Moderna,0
705,2022-01-03 09:05:00,@binobautista Mapanakit yan. #moderna,Moderna,0
706,2022-01-17 20:35:00,Ako lang ba halos mamatay sa booster shot ng #Moderna?,Moderna,0
707,2022-01-14 18:54:00,"Sa laki kong to, pinatumba ako ni #Moderna",Moderna,0
708,2022-01-17 16:57:00,Side effect is real. Fever and bodyache. #boostershot #Pfizer,Pfizer,0
709,2022-01-21 20:48:00,Fast heart beat po ba isa ring side effect ng #CovidVaccine ? huhuh! 101-105 bpm almost 20hrs na since nagpashot ako ng #pfizer may konting sinat din. Punta na ba kong ER? TIA,Pfizer,1
710,2022-01-14 10:55:00,Di ako maka move on sa pa spicy flavor na bakuna ng Pfizer ?? juskopo napakahapdi ???? #boostershot #covid19vaccine #pfizer,Pfizer,1
711,2022-01-01 23:20:00,"Nagiinit nko ng konte????

#BoosterJab #Pfizer ??",Pfizer,0
712,2022-01-24 18:20:00,wala naman side effect sakin #boostershot #Pfizer... observe pa hangang buKas. daming ngcomplain kanina... ??,Pfizer,0
713,2022-01-23 11:45:00,"day two: still sick. on-going fever.
#BoosterJab #yearender #pfizer https://t.co/5zCKJFcnOW",Pfizer,0
714,2022-01-13 16:17:00,Booster shot done!  Yey! #Pfizer ??????,Pfizer,1
715,2022-01-26 15:15:00,"Done my #pfizer #booster ☺
#covidvacccine #covid19vacccine #covidbooster 
Get vaccinated for  your protection and to your famiy and others too
#JquesanFamilyPhoto @ Marikina City https://t.co/Pf2QSnAJtB",Pfizer,1
716,2022-01-13 14:24:00,"body ache, fever, colds and chills at 4am is my body's way of coping with the 3rd jab. this too shall pass.
#BoosterJab #Pfizer",Pfizer,0
717,2022-01-15 08:31:00,Sakit naman.. sobrang sakit.. sakit ng braso ko.. ?????? #boostershot #Pfizer,Pfizer,0
718,2022-01-14 18:22:00,Ang sakit parin ng arm ko sa may part ng turok ng karayom ?? #BoosterJab #Pfizer #CovidVaccine,Pfizer,0
719,2022-01-10 14:00:00,"Makakapag 2nd dose na din sa wakas ????
#Pfizer https://t.co/CT92y247x1",Pfizer,1
720,2022-01-05 17:41:00,"Aray, masakit sa braso, sana di mag fever  #pfizer #boosterdose",Pfizer,0
721,2022-01-13 23:54:00,"Second dose✅
#FullyVaccinated
#Sinovac",Sinovac,1
722,2022-01-01 19:47:00,Hindi vaccinated or #Sinovac?! https://t.co/ko34vIKkcf,Sinovac,1
723,2022-01-20 16:22:00,"Monday Grind. 
Go get your shots. 
#resbakuna #Pfizer https://t.co/0IIj7w8CYX",Pfizer,1
724,2022-01-03 14:51:00,"Finally, booster Done!

#Pfizer #Carmona https://t.co/NpDNZwHyMu",Pfizer,1
725,2022-01-04 12:33:00,"Okay so mukhang di sanay katawan ko sa sosyaling bakuna kaya ako nilagnat.

But am fine now! Stronger than yesterday ?? #freebritney chos #pfizer",Pfizer,0
726,2022-01-25 04:33:00,@CBLucio Hahahahahahahahaha pfinally pfrotected!!! #pfizer,Pfizer,0
727,2022-01-22 16:45:00,"Hilanat starts now HAHAHAHA
#BoosterJab 
#Pfizer https://t.co/8v47wjho5b",Pfizer,0
728,2022-01-30 07:21:00,"Booster Shots done! Nakaswerte ako sa #pfizer kahapon, mahabang kwento, hehehe ?? #pfizerbabies na kami ni mommy! #pfizerbooster #vaccinationdone✔️ #vaccinated @ Ayala Mall Southpark https://t.co/lG3uaTI7H1",Pfizer,1
729,2022-01-28 08:06:00,"3 days nako nilagnat.  sakit ba katawan ko. ??

#BoosterShot #Pfizer",Pfizer,0
730,2022-01-06 12:29:00,"Okay lang ma-basted... basta boosted!??

Isang paalala mula kay Tito Vic (and Joey)
Get vaccinated/boosted NOW!

#omicron #covid19 #pfizer #vaccine #delta #pandemic #philippines https://t.co/p6HvjB1YoB",Pfizer,0
731,2022-01-27 12:52:00,"Legit yong sakit ng braso ko para akong lalagnatin na Ewan #Pfizer 
#booster",Pfizer,0
732,2022-01-18 18:15:00,Booster done #Pfizer ?? https://t.co/TRbUekV3c3,Pfizer,1
733,2022-01-06 15:24:00,Finally done with my #boostershot ... #BoosterDose #Pfizer #pfizerbooster #SanJuan #SanJuanArena https://t.co/4kqqF4KYCF,Pfizer,1
734,2022-01-09 18:16:00,"✨✨✨

Got my booster shot. I am now “Pfizer’d”..??????

Be well, stay safe. Thank you, Taguig!

#iLoveTaguig
#RoadtoZero 
#Pfizer
#imAkiBoi https://t.co/ilnbP6GXu9",Pfizer,1
735,2022-01-09 15:02:00,"It is safe, and you can't get safer than safe. #Pfizer #BoosterShots #BakunadongValenzuelano 
@valenzuelacity @ValtraceSupport @rex_gatchalian https://t.co/5PM0J5ZhSu",Pfizer,1
