,Unnamed: 0,Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id,Unnamed: 12,Sentiment
587,587,2022-01-25 21:18:10,Sirchief 214,1.43548035414447E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @DuterteSara: Guards on tayo laban sa COVID-19 at mga variant nito at maging responsable hindi lang para sa kapakanan at kalusugan ng at�,,,39.0,1.48596521818209e+18,,1
588,588,2022-01-25 21:13:20,Ani113,1.14127786891732E+018,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,RT @DuterteSara: Guards on tayo laban sa COVID-19 at mga variant nito at maging responsable hindi lang para sa kapakanan at kalusugan ng at�,,,39.0,1.48596400010174e+18,,1
589,589,2022-01-25 21:13:11,TEAM MeaW (Angel),1.33585587559706E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @DuterteSara: Guards on tayo laban sa COVID-19 at mga variant nito at maging responsable hindi lang para sa kapakanan at kalusugan ng at�,,,39.0,1.48596396301151e+18,,1
590,590,2022-01-25 21:08:41,Enriquietto,1.42242625982963E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DuterteSara: Know your COVID-19 Vaccines! ?

Bisitahin ang https://t.co/2Q2Ay2BteA para sa iba pang impormasyon ukol sa mga bakuna kont�",,,23.0,1.48596283070916e+18,,0
591,591,2022-01-25 21:05:39,tyra,3224077231,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,RT @DuterteSara: Guards on tayo laban sa COVID-19 at mga variant nito at maging responsable hindi lang para sa kapakanan at kalusugan ng at�,,,39.0,1.48596206602008e+18,,1
592,592,2022-01-25 21:01:13,Scarlet,1.45213521313642E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DuterteSara: Know your COVID-19 Vaccines! ?

Bisitahin ang https://t.co/2Q2Ay2BteA para sa iba pang impormasyon ukol sa mga bakuna kont�",,,23.0,1.48596095336765e+18,,0
593,593,2022-01-25 20:46:46,Red Green,1.48405085105223E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @DuterteSara: Guards on tayo laban sa COVID-19 at mga variant nito at maging responsable hindi lang para sa kapakanan at kalusugan ng at�,,,39.0,1.48595731786238e+18,,1
594,594,2022-01-25 20:44:54,Kzar Orpilla,4016610974,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,RT @DuterteSara: Guards on tayo laban sa COVID-19 at mga variant nito at maging responsable hindi lang para sa kapakanan at kalusugan ng at�,,,39.0,1.48595684654465e+18,,1
595,595,2022-01-25 20:00:00,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"15M doses ng COVID-19 Pfizer vaccine na para sa mga menor de edad, inaasahang darating sa susunod na linggo.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/vULkWGGMxN",,,0.0,1.48594554754232e+18,,1
596,596,2022-01-25 19:54:48,Inosenteng ube,1.46453414855991E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @DuterteSara: Guards on tayo laban sa COVID-19 at mga variant nito at maging responsable hindi lang para sa kapakanan at kalusugan ng at�,,,39.0,1.48594423802615e+18,,1
597,597,2022-01-25 19:49:45,Mel V,1.48293948005537E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @DuterteSara: Guards on tayo laban sa COVID-19 at mga variant nito at maging responsable hindi lang para sa kapakanan at kalusugan ng at�,,,39.0,1.48594296836443e+18,,1
598,598,2022-01-25 19:29:59,Cranberry,288709673,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Wasto ba ang pagsusuot nyo ng fabric mask?
Halina't panoorin ang ibinahagi ng WHO.
#AlyansaBakuna
#RESBAKUNA
#AlertoManile�o
#BIDAangMayDisiplina
#KapitBisigLabanSaCOVID19
#FOURwardManila
#COVID19
How to wear a fabric mask safely during COVID-19: Don'ts https://t.co/wRWM7nwT2l",,,0.0,1.48593799449451e+18,,1
599,599,2022-01-25 19:14:06,???????,1.13722450973012E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @DuterteSara: Guards on tayo laban sa COVID-19 at mga variant nito at maging responsable hindi lang para sa kapakanan at kalusugan ng at�,,,39.0,1.48593399553185e+18,,1
600,600,2022-01-25 19:05:05,Nesa Ydayan,1.47242537163513E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DuterteSara: Know your COVID-19 Vaccines! ?

Bisitahin ang https://t.co/2Q2Ay2BteA para sa iba pang impormasyon ukol sa mga bakuna kont�",,,23.0,1.48593172812887e+18,,0
601,601,2022-01-25 19:04:45,Nesa Ydayan,1.47242537163513E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @DuterteSara: Guards on tayo laban sa COVID-19 at mga variant nito at maging responsable hindi lang para sa kapakanan at kalusugan ng at�,,,39.0,1.48593164226308e+18,,1
602,602,2022-01-25 18:59:23,1Avillanoza,577832595,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @DuterteSara: Guards on tayo laban sa COVID-19 at mga variant nito at maging responsable hindi lang para sa kapakanan at kalusugan ng at�,,,39.0,1.48593029298047e+18,,1
603,603,2022-01-25 18:53:58,Nelia Caindoc Batican,1.40117693861858E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DuterteSara: Know your COVID-19 Vaccines! ?

Bisitahin ang https://t.co/2Q2Ay2BteA para sa iba pang impormasyon ukol sa mga bakuna kont�",,,23.0,1.48592892712197e+18,,0
604,604,2022-01-25 18:53:22,Nelia Caindoc Batican,1.40117693861858E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @DuterteSara: Guards on tayo laban sa COVID-19 at mga variant nito at maging responsable hindi lang para sa kapakanan at kalusugan ng at�,,,39.0,1.48592877740211e+18,,1
605,605,2022-01-25 18:51:17,Enriquietto,1.42242625982963E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @DuterteSara: Guards on tayo laban sa COVID-19 at mga variant nito at maging responsable hindi lang para sa kapakanan at kalusugan ng at�,,,39.0,1.48592825295926e+18,,1
606,606,2022-01-25 18:48:01,margaret maria,1.4222712179948E+018,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,RT @DuterteSara: Guards on tayo laban sa COVID-19 at mga variant nito at maging responsable hindi lang para sa kapakanan at kalusugan ng at�,,,39.0,1.48592743031761e+18,,1
607,607,2022-01-25 18:47:36,Ma'am Sarah Danira ? | ????????,8.07511532577821E+017,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DuterteSara: Know your COVID-19 Vaccines! ?

Bisitahin ang https://t.co/2Q2Ay2BteA para sa iba pang impormasyon ukol sa mga bakuna kont�",,,23.0,1.48592732535504e+18,,0
608,608,2022-01-25 18:47:33,Ma'am Sarah Danira ? | ????????,8.07511532577821E+017,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @DuterteSara: Guards on tayo laban sa COVID-19 at mga variant nito at maging responsable hindi lang para sa kapakanan at kalusugan ng at�,,,39.0,1.48592731507478e+18,,1
609,609,2022-01-25 18:46:45,Jessie Lee,1.48466824110055E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @DuterteSara: Guards on tayo laban sa COVID-19 at mga variant nito at maging responsable hindi lang para sa kapakanan at kalusugan ng at�,,,39.0,1.48592711366884e+18,,1
610,610,2022-01-25 18:46:40,Jessie Lee,1.48466824110055E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DuterteSara: Know your COVID-19 Vaccines! ?

Bisitahin ang https://t.co/2Q2Ay2BteA para sa iba pang impormasyon ukol sa mga bakuna kont�",,,23.0,1.48592709143482e+18,,0
611,611,2022-01-25 18:45:08,Sara Duterte,1.46819579470443E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Guards on tayo laban sa COVID-19 at mga variant nito at maging responsable hindi lang para sa kapakanan at kalusugan ng ating sarili, kundi pati na rin para sa ating kapwa! ????????

BBMSARA TAYO

#GoBBM
#BBMSARA2022 
#RESBAKUNA 
#COVID19 
#CoronavirusUpdates 
#BBMIsMyPresident2022 https://t.co/Kv6vlEafYq",,,39.0,1.48592670772733e+18,,1
612,612,2022-01-25 18:43:34,aphrodite?,1.45400102542623E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DuterteSara: Know your COVID-19 Vaccines! ?

Bisitahin ang https://t.co/2Q2Ay2BteA para sa iba pang impormasyon ukol sa mga bakuna kont�",,,23.0,1.4859263103209e+18,,0
613,613,2022-01-25 18:43:15,Supremo_cy,8.8041570778728E+017,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @DuterteSara: Know your COVID-19 Vaccines! ?

Bisitahin ang https://t.co/2Q2Ay2BteA para sa iba pang impormasyon ukol sa mga bakuna kont�",,,23.0,1.48592623079301e+18,,0
614,614,2022-01-25 18:41:16,Sara Duterte,1.46819579470443E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Know your COVID-19 Vaccines! ?

Bisitahin ang https://t.co/2Q2Ay2BteA para sa iba pang impormasyon ukol sa mga bakuna kontra COVID-19 sa Pilipinas! ?

#RESBAKUNA
#BIDABakunation
#BIDASolusyonPlus
#GoBBM
#BBMSARA2022
#BBMIsMyPresident2022 
#WeChooseMarcos https://t.co/hNGZGMJ1ss",,,23.0,1.48592573094522e+18,,1
615,615,2022-01-25 16:38:34,Presidential Communications Operations Office,192849591,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"TINGNAN: Sa ulat ni Acting Spokesperson and Cabinet Secretary Karlo Nograles, sinabi niyang nasa 2,626 doses ng COVID-19 boosters ang naibigay sa mga botika at klinika sa 'Resbakuna sa Botika at Klinika' nitong Enero 24, 2022, 6pm. 

#workingPCOO
#ResBakuna
#WeRiseAsOne https://t.co/wwgprcEfOa",,,1.0,1.48589485373288e+18,,1
616,616,2022-01-25 16:19:25,RS ?? ?1st WEMBLY? ???? ?,3995107273,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Ayon kay @ntfcovid19ph Chief Implementer and Vaccine Czar Sec. Carlito G. Galvez, pangungunahan ng pamahalaan ang pag�",,,4.0,1.4858900329722e+18,,1
617,617,2022-01-25 16:14:39,@Zamboanga City Police Station 3(Sangali),2826135566,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DOHgovph: ? Paano ako magpapa-rehistro? 

Bisitahin ang https://t.co/Bomlo3wayV para sa iba pang impormasyon ukol sa mga bakuna kontra�",,,10.0,1.4858888357375e+18,,1
618,618,2022-01-25 15:57:54,Mohit raj,1.39359929598772E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Ayon kay @ntfcovid19ph Chief Implementer and Vaccine Czar Sec. Carlito G. Galvez, pangungunahan ng pamahalaan ang pag�",,,4.0,1.4858846215693e+18,,1
619,619,2022-01-25 15:55:52,Presidential Communications Operations Office,192849591,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"TINGNAN: Ayon kay @ntfcovid19ph Chief Implementer and Vaccine Czar Sec. Carlito G. Galvez, pangungunahan ng pamahalaan ang pagbabakuna sa mga bata edad 5 hanggang 11 taong gulang. Sisimulan ang rollout nito sa Pebrero 4, 2022.

#workingPCOO
#RESBAKUNA+
#WeRiseAsOne https://t.co/51AJx8m8ws",,,4.0,1.48588410984742e+18,,0
620,620,2022-01-25 15:44:54,Presidential Communications Operations Office,192849591,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"TINGNAN: Sa naganap na Talk to the People nitong Lunes, Enero 24, 2022, iniulat ni @ntfcovid19ph Chief Implementer and Vaccine Czar Sec. Carlito G. Galvez Jr., na lalong tumaas ang bilang ng mga Pilipino na gustong magpabakuna. 

#workingPCOO
#RESBAKUNA+
#WeRiseAsOne https://t.co/br4Jf7mYjN",,,1.0,1.48588134866159e+18,,1
621,621,2022-01-25 15:05:43,mariaevelyn,1.00942843052851E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Sa ulat ng @DOHgovph, sinabi nitong umabot na sa mahigit 123 million vaccine doses ang naibakuna sa malawakang bakuna�",,,3.0,1.4858714897487e+18,,1
622,622,2022-01-25 14:58:51,"Eunulyn /SG2018 Nunu, uwi ka na..",1.31532425898628E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Got my booster shot today. Bakit ang bigat? ganito ba ako kasakit maginject? o sadyang mabigat ka Pfizer????

#Resbakuna",,,0.0,1.48586975930437e+18,,0
623,623,2022-01-25 14:47:12,DOST PCHRD,2230970406,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DOHgovph: ? Paano ako magpapa-rehistro? 

Bisitahin ang https://t.co/Bomlo3wayV para sa iba pang impormasyon ukol sa mga bakuna kontra�",,,10.0,1.48586682653411e+18,,1
624,624,2022-01-25 14:41:28,Isa Gani,1.35478585063509E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Sa ulat ng @DOHgovph, sinabi nitong umabot na sa mahigit 123 million vaccine doses ang naibakuna sa malawakang bakuna�",,,3.0,1.48586538454077e+18,,1
625,625,2022-01-25 14:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"72-Percent ng target population ang bakunado sa Bayan ng Talisayan, Misamis Oriental.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/4sUTkTzDzr",,,0.0,1.48586249904387e+18,,1
626,626,2022-01-25 14:19:37,Presidential Communications Operations Office,192849591,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"TINGNAN: Sa ulat ng @DOHgovph, sinabi nitong umabot na sa mahigit 123 million vaccine doses ang naibakuna sa malawakang bakunahan ng pamahalaan. 

#workingPCOO
#RESBAKUNA+
#WeRiseAsOne https://t.co/e1M0jR3A2O",,,3.0,1.48585988672641e+18,,1
627,627,2022-01-25 14:15:28,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 26 January: https://t.co/xL9Mh4XtBY

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/8dsEVn4niF",,,0.0,1.4858588402773e+18,,1
628,628,2022-01-25 13:08:40,PIA Gitnang Luzon,846487933,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Know your COVID-19 Vaccines! ?

Narito ang mga dapat mong malaman sa mga bakuna kontra COVID-19: ?

Bisitahin ang https://t.co/XwTUUecYJv para sa iba pang impormasyon ukol sa mga bakuna kontra COVID-19 sa Pilipinas! ?

#RESBAKUNA
#BIDABakunation
#BIDASolusyonPlus https://t.co/QRbfMRyIsm",,,0.0,1.48584203100811e+18,,1
629,629,2022-01-25 13:03:28,Department of Health,186347409,DOHgovph,186347409.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"? Paano ako magpapa-rehistro? 

Bisitahin ang https://t.co/Bomlo3wayV para sa iba pang impormasyon ukol sa mga bakuna kontra COVID-19 sa Pilipinas! ?

#RESBAKUNA
#BIDABakunation
#BIDASolusyonPlus https://t.co/s35bCgf9Z4",,,10.0,1.48584072066592e+18,,1
630,630,2022-01-25 12:48:29,PHRC Secretariat Philippines,1.1031010075658E+018,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @pcoogov: TINGNAN: Ngayong araw, Enero 24, inilunsad ng pamahalaan, sa pamamagitan ng @DOTrPH, @DOHgovph, at @MMDA, ang 'We Vax as One:�",,,4.0,1.48583695158015e+18,,1
631,631,2022-01-25 12:13:26,2nd Zamboanga City Mobile Force Company Seaborne,1.35685763145796E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Huwag papatalo, sama-sama tayong maging hero na panalo! Together, kaya natin �to! ????

#RESBAKUNA
#BIDASolusyon Plus sa COVI�",,,5.0,1.48582813001125e+18,,1
632,632,2022-01-25 09:31:49,PIA Central Visayas,355241992,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Pahibalo nga ang tanang hamtong nag edad 18 anyos pataas og hingpit nang nakabunahan kay pwede nang makadawat sa single-dose 'booster shots'. 

#RESBAKUNA
#BIDASolusyon Plus sa COVID-19
#BIDAangMayDisiplina https://t.co/P3SP5GYTc3",,,0.0,1.48578745896489e+18,,0
633,633,2022-01-25 09:27:07,PIA Central Visayas,355241992,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Si Dr. Maria Julieta V. Germar, nagpadayag sa ka importante sa pagbakuna sa mga mabdos og mga nagpasuso nga inahan ilabi na nga taas ang ilang risgo nga makakuha og grabeng sakit epekto sa COVID-19.

#RESBAKUNA
#BIDASolusyon Plus sa COVID-19
#BIDAangMayDisiplina https://t.co/Hng5HfK0pN",,,0.0,1.48578627629282e+18,,0
634,634,2022-01-25 08:00:00,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 197,074 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 184,995 na ang nakakumpleto ng dalawang doses at 41,466 na ang nakatanggap ng booster.

#NavoBakuna
#RESBAKUNA
#BIDABakunation
#BIDASolusyon+ https://t.co/WkAceoPoPw",,,0.0,1.48576435278336e+18,,1
635,635,2022-01-24 22:55:06,PCOO Global Media Affairs,1.0707032020587E+018,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @pcoogov: TINGNAN: Ngayong araw, Enero 24, inilunsad ng pamahalaan, sa pamamagitan ng @DOTrPH, @DOHgovph, at @MMDA, ang 'We Vax as One:�",,,4.0,1.48562722329842e+18,,1
636,636,2022-01-24 21:00:00,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Huwag maniwala sa fake news, ang COVID-19 booster ay ligtas sa katawan ng tao.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/8KTpC1eNMG",,,0.0,1.48559825698589e+18,,1
637,637,2022-01-24 20:59:20,Edge D.,7.21357385156161E+017,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @pcoogov: TINGNAN: Ngayong araw, Enero 24, inilunsad ng pamahalaan, sa pamamagitan ng @DOTrPH, @DOHgovph, at @MMDA, ang 'We Vax as One:�",,,4.0,1.4855980918355e+18,,1
638,638,2022-01-24 20:34:03,Presidential Communications Operations Office,192849591,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"TINGNAN: Ngayong araw, Enero 24, inilunsad ng pamahalaan, sa pamamagitan ng @DOTrPH, @DOHgovph, at @MMDA, ang 'We Vax as One: Mobile Vaccination Drive� sa Para�aque Integrated Terminal Exchange (PITX).

#workingPCOO
#WeRiseAsOne
#RESBAKUNA https://t.co/ojPGEKTaT5",,,4.0,1.48559172561564e+18,,1
639,639,2022-01-24 20:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Isasagawang 'Zambayanihan Bakunahan' sa rehiyon ng Zamboanga Peninsula, pinaghahandaan na sa Bayan ng Dumalinao.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/gmJcSKan7H",,,0.0,1.48559070780918e+18,,1
640,640,2022-01-24 16:15:36,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang gabay para sa pagbabakuna sa ating lungsod. Prayoridad nating mabakunahan ang mga 18 y.o. at pataas na mga residente at empleyado sa Navotas, pati na ang 12-17 y.o. na mga residente o mag-aaral sa ating lungsod.

#NavoBakuna 
#RESBAKUNA
#BIDABakunation https://t.co/yHpPbMm1nz",,,1.0,1.48552668703533e+18,,1
