,Unnamed: 0,Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id
328,328,2021-12-10 01:37:28,nicole zapata,1.46154867093177e+18,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46899824244873e+18
329,329,2021-12-10 01:34:48,Mickey,60518576.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46899757209449e+18
330,330,2021-12-09 21:34:04,Bagsik977,1.42457772651036e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46893699156817e+18
331,331,2021-12-09 14:21:06,chrizandy,104759154.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46882803049185e+18
332,332,2021-12-09 11:51:36,?dumpling?,8.45861083403338e+17,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46879040611237e+18
333,333,2021-12-09 10:48:51,Yo,9.76474137207103e+17,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46877461736386e+18
334,334,2021-12-09 09:45:46,Black Berry,74944639.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46875873858874e+18
335,335,2021-12-09 06:57:18,Nikka,1.27930893011665e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.4687163456635e+18
336,336,2021-12-09 05:18:40,Eekim Bautista,3788899032.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46869152037536e+18
337,337,2021-12-09 04:25:05,Baste ??,587301209.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46867803741987e+18
338,338,2021-12-09 03:31:15,jSa,3685563553.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46866449024171e+18
339,339,2021-12-09 03:25:35,mekmek,1.43458351125663e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46866306581859e+18
340,340,2021-12-09 02:57:01,LifeGoesOn,1.44615338509947e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46865587470956e+18
341,341,2021-12-09 02:52:57,WillianCE ?????,8.56519784082489e+17,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46865485043954e+18
342,342,2021-12-09 02:04:04,Mauricio,281464144.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Buti na lang talaga at hindi pinakinggan ng national government yung dating executive ng Pfizer/Doctor na naging parte ng IATF.

#COVID19 #COVID19Vaccine #Sinovac #ThursdayThoughts",,,0,1.46864255066371e+18
343,343,2021-12-09 02:02:21,Abogago,1.4613460254367e+18,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46864211621365e+18
344,344,2021-12-09 01:05:22,AlterNorth,1.25003164626433e+18,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46862777642531e+18
345,345,2021-12-09 00:52:51,Llewie -PROUD MarcosLoyalist&DaughterteSupporter,1.11402393173888e+18,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46862462616712e+18
346,346,2021-12-08 23:29:11,#NoToLugawQueen,1.45586772121257e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.4686035706607e+18
347,347,2021-12-08 22:52:40,DURA LEX?,1166145786.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46859438408606e+18
348,348,2021-12-08 22:38:50,Ella@2504,1.45578168561044e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46859089874945e+18
349,349,2021-12-08 22:23:01,jahneez,1.45791705357939e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46858692067893e+18
350,350,2021-12-08 21:54:45,erin,1.28847982025538e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.4685798085151e+18
351,351,2021-12-08 21:47:26,coll meceelee,1.40406885774506e+18,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46857796639323e+18
352,352,2021-12-08 20:57:28,BBM SARA 2022???,1.46006985929615e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46856539078384e+18
353,353,2021-12-08 19:15:51,EagleEYES?,1.01574795689125e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46853981826302e+18
354,354,2021-12-08 18:33:46,Emil Agbayani,1.44856782116883e+18,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46852922843844e+18
355,355,2021-12-08 18:22:44,Tita Zel,1.45477725761703e+18,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46852645290391e+18
356,356,2021-12-08 18:13:41,Aki,1.45395498123769e+18,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46852417459993e+18
357,357,2021-12-08 18:06:05,Nico Silvano,8.47630914255323e+17,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46852225971979e+18
358,358,2021-12-08 17:49:48,Doodz Morales,240176382.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46851816458991e+18
359,359,2021-12-08 17:46:16,Swishyyy,3116995918.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46851727408066e+18
360,360,2021-12-08 17:45:06,Ani113,1.14127786891732e+18,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46851698081461e+18
361,361,2021-12-08 17:23:15,Lyn Lyn,9.56011812163596e+17,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46851148265282e+18
362,362,2021-12-08 17:19:52,May Maurene,8.21910526317863e+17,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.4685106284994e+18
363,363,2021-12-08 17:19:16,Addi,9.27956923118473e+17,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46851047938351e+18
364,364,2021-12-08 16:27:30,Dyanis is happy,227258120.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46849745125051e+18
365,365,2021-12-08 15:51:45,Tonyo Latino,80309563.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46848845555441e+18
366,366,2021-12-08 15:43:32,ma1ne,4900247894.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46848638531725e+18
367,367,2021-12-08 15:30:52,shoobooya,1.45835183475034e+18,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46848319765875e+18
368,368,2021-12-08 15:25:32,We Are One,1.44375719302348e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46848185884148e+18
369,369,2021-12-08 15:22:59,Carnal,1.44157655480333e+18,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46848121747353e+18
370,370,2021-12-08 15:21:03,Diddy,59161679.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46848073065762e+18
371,371,2021-12-08 14:51:20,RikiMinaj,1.24575891193361e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46847325129471e+18
372,372,2021-12-08 14:45:23,BoyKalbo,2180120968.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46847175121452e+18
373,373,2021-12-08 14:44:03,Gerbie Lupian,2354223926.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46847141569112e+18
374,374,2021-12-08 14:26:37,???69,1.33941898563322e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46846702997165e+18
375,375,2021-12-08 14:24:14,Manuel Sevilla,42005318.0,,-1.0,tl,<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46846643170484e+18
376,376,2021-12-08 14:12:40,MJ,1.45063649472547e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46846352005676e+18
377,377,2021-12-08 14:07:52,Ian Cemacio,61467834.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.4684623112122e+18
378,378,2021-12-08 14:01:24,cinecinecine30,3661179384.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46846068449301e+18
379,379,2021-12-08 13:51:16,Taga Daraga ALB,1.28224560934106e+18,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46845813578258e+18
380,380,2021-12-08 13:50:32,Chiesa Aberry,82784243.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.4684579485908e+18
381,381,2021-12-08 13:28:30,�� \ (^o^) /???,288616346.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46845240527245e+18
382,382,2021-12-08 13:28:16,Olivia's polaroid,1.39677161565693e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.4684523476133e+18
383,383,2021-12-08 13:18:58,Alaska Dora,1.22540066350227e+18,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46845000543432e+18
384,384,2021-12-08 13:07:45,WiLL K.Y.,478328029.0,,-1.0,tl,<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46844718463065e+18
385,385,2021-12-08 12:56:42,Muni,1.41882980825604e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46844440400418e+18
386,386,2021-12-08 12:42:16,paveflip,292793230.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46844077169924e+18
387,387,2021-12-08 12:35:53,Rie,1.45613728849731e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.4684391650585e+18
388,388,2021-12-08 12:25:00,Mon Argee ?,3682420454.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46843642442476e+18
389,389,2021-12-08 12:15:39,NoToLiberalPartyPH,9.40665401834213e+17,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46843406962081e+18
390,390,2021-12-08 11:58:35,Bubotzky,4862771018.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @bryan_castillo: Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine effica�",,,280,1.46842977481749e+18
